cargo,empresa,salario_base,localizacao,modalidade_trabalho,nivel,experiencia,tipo_contrato,remuneracao_total_anual,remuneracao_inclui,salario_base_detalhado,bonus_anual,relacao_empresa,area_especializacao,beneficios,remuneracao_total_mensal,Apoio psicológico,Auxílio Creche,Auxílio Educação,Auxílio Internet,Café Grátis,Celular Corporativo,Day off no aniversário,Gympass,Gympass ou subsídio para academia,Home Office,Home office,Horas extras,Horário Flexível,Horário flexível,Insalubridade ou periculosidade,Licença maternidade estendida,Licença paternidade estendida,Não informado,PLR,Participação nos Lucros e Resultados (PLR),Plano Odontológico,Plano de Saúde,Plano de saúde,Previdência privada,Seguro de vida,Stock Options,Vale Alimentação,Vale Refeição,Vale Transporte,Vale-alimentação,Vale-refeição,Viagens,estado,texto_vaga
Data Analyst,TOTVS,6.0,"Curitiba, Paraná",Remoto,Pleno,3.5 anos de experiência,CLT,85.98,"Inclui bônus, PLR, stock options e comissões",79.98,6.000,Oferta de emprego recebida em março de 2025,Business Intelligence,Vale Refeição | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,7.165,sim,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,PR,Data Analyst Pleno PR Remoto
Data Analyst,Finaxis,4.282,"São Paulo , São Paulo",Híbrido,Júnior,6 anos de experiência,CLT,58.055,"Inclui bônus, PLR, stock options e comissões",57.073,Não informado,Funcionário em março de 2025,Análise Financeira,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Horas extras | Seguro de vida | Gympass ou subsídio para academia,4.838,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,DELL COMPUTADORES DO BRASIL,9.05,"Porto Alegre, Rio Grande do Sul",Híbrido,Pleno,3.5 anos de experiência,CLT,127.137,"Inclui bônus, PLR, stock options e comissões",120.637,6.500,Funcionário em março de 2025,Inteligência de Negócio,Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia,10.595,nao,nao,sim,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,nao,nao,nao,nao,nao,RS,Data Analyst Pleno RS Híbrido
Data Analyst,Tecla T,9.0,"Fortaleza, Ceará",Presencial,Sênior,6 anos de experiência,CLT,119.983,"Inclui bônus, PLR, stock options e comissões",119.97,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Gympass ou subsídio para academia | Apoio psicológico,9.999,sim,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,CE,Data Analyst Sênior CE Presencial
Data Analyst,Pagbank,6.8,"São Paulo, São Paulo",Híbrido,Júnior,3 anos de experiência,CLT,104.244,"Inclui bônus, PLR, stock options e comissões",90.644,13.600,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,8.687,sim,nao,sim,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,QuintoAndar,10.0,"São Paulo, São Paulo",Remoto,Sênior,7 anos de experiência,CLT,152.1,"Inclui bônus, PLR, stock options e comissões",133.3,18.800,Funcionário em março de 2025,Nenhuma,Vale Refeição | Vale Alimentação | Auxílio Creche | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário,12.675,nao,sim,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Data Analyst,Sicredi,5.69,"Porto Alegre, Rio Grande do Sul",Remoto,Pleno,4 anos de experiência,CLT,130.838,"Inclui bônus, PLR, stock options e comissões",75.848,15.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Licença maternidade estendida | Licença paternidade estendida,10.903,nao,sim,nao,sim,nao,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,RS,Data Analyst Pleno RS Remoto
Data Analyst,Wellhub,10.5,Pernambuco,Remoto,Pleno,8 anos de experiência,CLT,139.965,"Inclui bônus, PLR, stock options e comissões",139.965,Não informado,Funcionário em março de 2025,Outra,Vale Refeição | Vale Alimentação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,11.664,sim,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,PE,Data Analyst Pleno PE Remoto
Data Analyst,Data System,3.0,Santa Catarina,Híbrido,Pleno,1 ano de experiência,CLT,39.99,"Inclui bônus, PLR, stock options e comissões",39.99,Não informado,Funcionário em março de 2025,Não informado,Não informado,3.333,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,SC,Data Analyst Pleno SC Híbrido
Data Analyst,DBC Company,16.0,"Porto Alegre, Rio Grande do Sul",Híbrido,Sênior,5 anos de experiência,CLT,213.28,"Inclui bônus, PLR, stock options e comissões",213.28,Não informado,Oferta de emprego recebida em março de 2024,Dados,Não informado,17.773,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,RS,Data Analyst Sênior RS Híbrido
Data Analyst,SulAmérica,3.7,São Paulo,Híbrido,Júnior,3 anos de experiência,CLT,49.321,"Inclui bônus, PLR, stock options e comissões",49.321,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Seguro de vida,4.11,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,Up Value Solutions,3.63,"Fortaleza, Ceará",Presencial,Júnior,1 ano de experiência,CLT,53.388,"Inclui bônus, PLR, stock options e comissões",48.388,5.000,Funcionário em março de 2025,Outra,Horário Flexível,4.449,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,CE,Data Analyst Júnior CE Presencial
Data Analyst,Grupo Boticário,5.796,"Fortaleza, Ceará",Remoto,Pleno,4 anos de experiência,CLT,77.261,"Inclui bônus, PLR, stock options e comissões",77.261,Não informado,Oferta de emprego recebida em fevereiro de 2025,Dados,Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,6.438,sim,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,CE,Data Analyst Pleno CE Remoto
Data Analyst,Capgemini,5.0,"Garanhuns, Pernambuco",Remoto,Pleno,3 anos de experiência,CLT,66.65,"Inclui bônus, PLR, stock options e comissões",66.65,Não informado,Funcionário em março de 2025,Outra,Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico | Licença paternidade estendida,5.554,sim,nao,nao,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,PE,Data Analyst Pleno PE Remoto
Data Analyst,Mercado Livre,9.109,São Paulo,Híbrido,Pleno,4 anos de experiência,CLT,141.918,"Inclui bônus, PLR, stock options e comissões",121.423,20.495,Funcionário em março de 2025,Não informado,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Gympass ou subsídio para academia | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,11.826,sim,sim,nao,sim,sim,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Pleno SP Híbrido
Data Analyst,Grupo Recovery,5.0,"São Paulo, São Paulo",Híbrido,Júnior,1.9 anos de experiência,CLT,76.65,"Inclui bônus, PLR, stock options e comissões",66.65,10.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,6.388,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,dti digital,4.0,"Belo Horizonte, Minas Gerais",Remoto,Pleno,3.4 anos de experiência,CLT,53.32,"Inclui bônus, PLR, stock options e comissões",53.32,Não informado,Funcionário em março de 2025,Não informado,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Previdência privada | Licença maternidade estendida,4.443,nao,sim,nao,sim,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,sim,nao,nao,sim,sim,nao,nao,nao,nao,MG,Data Analyst Pleno MG Remoto
Data Analyst,Extreme Digital Solutions,6.0,"Rio de Janeiro, Rio de Janeiro",Híbrido,Júnior,2 anos de experiência,CLT,79.98,"Inclui bônus, PLR, stock options e comissões",79.98,Não informado,Funcionário em março de 2025,Não informado,Não informado,6.665,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,RJ,Data Analyst Júnior RJ Híbrido
Data Analyst,RINA,5.8,"Rio de Janeiro, Rio de Janeiro",Híbrido,Sênior,11 anos de experiência,CLT,77.314,"Inclui bônus, PLR, stock options e comissões",77.314,Não informado,Funcionário em março de 2025,BI,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Seguro de vida,6.443,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,RJ,Data Analyst Sênior RJ Híbrido
Data Analyst,Ável Investimentos,3.0,Rio Grande do Sul,Presencial,Júnior,1 ano de experiência,CLT,63.99,"Inclui bônus, PLR, stock options e comissões",39.99,24.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição,5.333,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,RS,Data Analyst Júnior RS Presencial
Data Analyst,Natura,9.0,"São Paulo, São Paulo",Híbrido,Sênior,5 anos de experiência,CLT,134.97,"Inclui bônus, PLR, stock options e comissões",119.97,15.000,Funcionário em março de 2025,Produtos Digitais,Vale Refeição | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,11.248,sim,sim,nao,sim,sim,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,SP,Data Analyst Sênior SP Híbrido
Data Analyst,LinkedIn,10.0,"São Paulo, São Paulo",Remoto,Sênior,5 anos de experiência,CLT,133.3,"Inclui bônus, PLR, stock options e comissões",133.3,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Day off no aniversário,11.108,nao,nao,nao,nao,nao,nao,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Data Analyst,idwall,15.5,"São Paulo, São Paulo",Remoto,Sênior,7 anos de experiência,CLT,206.615,"Inclui bônus, PLR, stock options e comissões",206.615,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação,17.218,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Sênior SP Remoto
Data Analyst,ConectCar,7.2,"São Paulo, São Paulo",Remoto,Pleno,4 anos de experiência,CLT,112.976,"Inclui bônus, PLR, stock options e comissões",95.976,17.000,Funcionário em março de 2025,Banco de Dados,Vale Alimentação | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,9.415,sim,sim,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,SP,Data Analyst Pleno SP Remoto
Data Analyst,Compass UOL,10.983,Minas Gerais,Remoto,Sênior,5 anos de experiência,CLT,148.403,"Inclui bônus, PLR, stock options e comissões",146.403,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico | Licença maternidade estendida,12.367,sim,nao,nao,sim,nao,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,MG,Data Analyst Sênior MG Remoto
Data Analyst,Vale,7.4,Minas Gerais,Híbrido,Pleno,6 anos de experiência,CLT,135.642,"Inclui bônus, PLR, stock options e comissões",98.642,37.000,Funcionário em março de 2025,Análise Financeira,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Plano de Saúde | Plano Odontológico | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,11.304,sim,sim,nao,nao,sim,nao,sim,nao,sim,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,MG,Data Analyst Pleno MG Híbrido
Data Analyst,Magnus,3.5,"Guarulhos, São Paulo",Presencial,Júnior,1.5 anos de experiência,CLT,48.655,"Inclui bônus, PLR, stock options e comissões",46.655,2.000,Funcionário em março de 2025,Não informado,Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Café Grátis | Participação nos Lucros e Resultados (PLR) | Day off no aniversário,4.055,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,SP,Data Analyst Júnior SP Presencial
Data Analyst,Clicksign,8.6,Paraná,Remoto,Pleno,3 anos de experiência,CLT,114.638,"Inclui bônus, PLR, stock options e comissões",114.638,Não informado,Funcionário em março de 2025,Não informado,Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Gympass ou subsídio para academia | Day off no aniversário,9.553,nao,nao,sim,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,PR,Data Analyst Pleno PR Remoto
Data Analyst and Industrial,RADIX ENGENHARIA E SOFTWARE,6.0,"Miguel Calmon, Bahia",Remoto,Júnior,3 anos de experiência,CLT,79.98,"Inclui bônus, PLR, stock options e comissões",79.98,Não informado,Funcionário em março de 2025,Não informado,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Celular Corporativo | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,6.665,sim,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,sim,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,BA,Data Analyst and Industrial Júnior BA Remoto
Data Analyst,TIM Brasil,4.185,"Santo André, São Paulo",Híbrido,Pleno,4 anos de experiência,CLT,63.786,"Inclui bônus, PLR, stock options e comissões",55.786,8.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Plano de Saúde | Plano Odontológico | Home Office | Celular Corporativo | Café Grátis | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida | Licença paternidade estendida,5.316,nao,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Analyst Pleno SP Híbrido
Data Analyst,Banco Bradesco,8.5,"São Paulo, São Paulo",Híbrido,Júnior,3 anos de experiência,CLT,128.305,"Inclui bônus, PLR, stock options e comissões",113.305,15.000,Funcionário em março de 2025,Engenharia de Dados,Vale Refeição | Vale Alimentação | Plano de Saúde | Plano Odontológico | Celular Corporativo | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Licença maternidade estendida,10.692,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,SP,Data Analyst Júnior SP Híbrido
Data Analyst,Bunge,6.5,Paraná,Remoto,Pleno,4 anos de experiência,CLT,101.645,"Inclui bônus, PLR, stock options e comissões",86.645,15.000,Funcionário em março de 2025,Inteligência Artificial / Machine Learning,Vale Refeição | Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Celular Corporativo | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia,8.47,nao,nao,sim,nao,nao,sim,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,sim,PR,Data Analyst Pleno PR Remoto
